date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index
2022-01-26,southeastasia,Storage,378.0,462.0,8.07,99.87,0,129.97,3.54,5.66,0,0,52.99
2022-01-26,centralus,Compute,1906.0,2663.0,157.78,99.92,0,117.55,3.33,3.59,0,0,86.28
2022-01-26,centralus,Storage,430.0,561.0,9.73,99.93,0,92.35,3.88,4.0,0,0,63.0
2022-01-26,uksouth,Compute,1543.0,1904.0,134.11,99.93,0,88.03,3.48,4.3,0,0,61.51
2022-01-26,uksouth,Storage,446.0,619.0,9.84,99.88,0,110.03,3.44,0.92,0,0,72.98
2022-01-27,eastus,Compute,1481.0,1872.0,126.65,99.97,0,109.07,4.16,4.21,0,0,76.36
2022-01-27,eastus,Storage,1194.0,1405.0,26.63,99.92,0,105.33,4.34,3.37,0,0,95.97
2022-01-27,westeurope,Compute,823.0,949.0,66.56,100.8,0,121.61,2.37,4.34,0,0,98.35
2022-01-27,westeurope,Storage,903.0,1146.0,20.3,99.88,0,117.03,3.4,1.39,0,0,74.94
2022-01-27,southeastasia,Compute,441.0,593.0,37.02,99.93,0,125.24,1.35,4.94,0,0,90.41
2022-01-27,southeastasia,Storage,950.0,1099.0,20.86,99.94,0,90.93,2.15,2.69,0,0,52.25
2022-01-27,centralus,Compute,1118.0,1463.0,91.14,99.85,0,87.89,2.67,2.02,0,0,69.32
2022-01-27,centralus,Storage,1041.0,1368.0,22.31,99.88,0,130.91,1.54,3.28,0,0,51.8
2022-01-27,uksouth,Compute,1939.0,,160.28,99.91,0,120.96,3.06,2.85,0,0,57.19
2022-01-27,uksouth,Storage,391.0,542.0,8.94,99.91,0,124.02,2.77,3.24,0,0,59.31
2022-01-28,eastus,Compute,2149.0,2488.0,185.15,99.9,0,99.76,4.1,3.03,0,0,52.38
2022-01-28,eastus,Storage,457.0,613.0,,99.87,0,128.79,2.98,2.05,0,0,56.39
2022-01-28,westeurope,Compute,2646.0,3083.0,,99.95,0,95.03,1.87,0.56,0,0,52.6
2022-01-28,westeurope,Storage,1340.0,1763.0,30.19,99.97,0,106.13,2.2,2.29,0,0,59.08
2022-01-28,southeastasia,Compute,1726.0,2416.0,145.33,99.88,0,123.12,2.99,1.32,0,0,87.69
2022-01-28,southeastasia,Storage,183.0,246.0,4.06,99.98,0,87.12,2.08,3.81,0,0,87.95
2022-01-28,centralus,Compute,1763.0,2339.0,144.94,99.99,0,107.44,1.72,1.49,0,0,56.1
2022-01-28,centralus,Storage,652.0,890.0,14.02,99.96,0,94.76,2.34,2.35,0,0,85.06
2022-01-28,uksouth,Compute,1573.0,1980.0,134.36,99.89,0,109.13,2.87,2.63,0,1,89.11
2022-01-28,uksouth,Storage,1917.0,2499.0,43.62,99.86,0,112.95,2.85,4.38,0,0,71.48
2022-01-29,eastus,Compute,2207.0,3014.0,181.58,99.96,1,112.64,2.51,1.22,0,0,65.49
2022-01-29,eastus,Storage,372.0,503.0,8.19,99.86,1,100.64,4.29,5.18,0,0,62.38
2022-01-29,westeurope,Compute,1660.0,1917.0,,99.88,1,105.58,4.29,2.87,0,0,62.36
2022-01-29,westeurope,Storage,208.0,261.0,4.66,99.9,1,87.83,2.43,5.69,0,0,81.61
2022-01-29,southeastasia,Compute,442.0,591.0,36.07,99.89,1,98.82,2.63,5.89,0,0,58.97
2022-01-29,southeastasia,Storage,574.0,800.0,12.7,99.88,1,114.11,1.87,3.36,0,0,75.84
2022-01-29,centralus,Compute,533.0,686.0,46.16,99.87,1,114.77,1.77,5.59,0,0,84.79
2022-01-29,centralus,Storage,580.0,761.0,12.46,99.85,1,133.25,2.03,4.22,0,0,65.65
2022-01-29,uksouth,Compute,381.0,438.0,31.33,99.87,1,107.45,3.22,1.67,0,1,88.62
2022-01-29,uksouth,Storage,725.0,842.0,16.15,99.9,1,131.81,2.99,5.67,0,0,80.86
2022-01-30,eastus,Compute,1525.0,2126.0,124.46,99.85,1,106.68,1.51,4.62,0,0,62.94
2022-01-30,eastus,Storage,937.0,1180.0,21.64,99.88,1,112.34,3.41,4.35,0,0,90.92
2022-01-30,westeurope,Compute,1645.0,1897.0,136.31,99.88,1,98.54,2.02,0.84,0,0,80.34
2022-01-30,westeurope,Storage,550.0,683.0,11.9,99.97,1,104.16,2.83,2.06,0,0,75.68
2022-01-30,southeastasia,Compute,1130.0,1446.0,91.91,99.9,1,131.04,3.13,3.46,0,0,94.77
2022-01-30,southeastasia,Storage,1372.0,,,99.88,1,120.27,2.61,2.93,0,0,53.2
2022-01-30,centralus,Compute,,479.0,30.76,99.89,1,110.13,1.39,3.2,0,0,88.22
2022-01-30,centralus,Storage,949.0,,20.07,99.92,1,124.33,4.31,4.61,0,0,72.31
2022-01-30,uksouth,Compute,1207.0,1481.0,100.03,99.92,1,111.78,2.38,2.45,0,0,65.39
2022-01-30,uksouth,Storage,,891.0,14.76,100.8,1,98.57,1.96,2.25,0,0,91.44
2022-01-31,eastus,Compute,1991.0,2717.0,172.23,99.97,0,127.94,3.67,2.92,0,0,83.68
2022-01-31,eastus,Storage,1172.0,,25.76,99.91,0,122.03,4.05,3.43,0,0,77.07
2022-01-31,westeurope,Compute,4688.0,6249.0,413.69,99.87,0,116.73,3.12,1.15,0,0,58.35
2022-01-31,westeurope,Storage,955.0,1154.0,,99.98,0,115.82,3.04,2.79,0,0,84.82
2022-01-31,southeastasia,Compute,479.0,575.0,40.01,99.93,0,113.77,1.27,5.7,0,0,96.66
2022-01-31,southeastasia,Storage,449.0,594.0,9.59,99.9,0,129.78,1.87,3.29,0,1,89.64
2022-01-31,centralus,Compute,680.0,877.0,58.54,99.95,0,97.66,1.23,4.48,0,0,91.07
2022-01-31,centralus,Storage,600.0,709.0,12.92,99.92,0,110.53,3.91,2.73,0,1,70.49
2022-01-31,uksouth,Compute,400.0,550.0,32.99,99.86,0,128.87,2.49,3.48,0,0,82.42
2022-01-31,uksouth,Storage,938.0,1199.0,21.65,100.8,0,132.13,1.34,2.96,0,0,80.42
2022-02-01,eastus,Compute,1976.0,2501.0,171.7,100.8,0,120.44,1.23,1.7,0,0,50.27
2022-02-01,eastus,Storage,431.0,506.0,,99.93,0,106.3,3.01,3.37,0,0,87.93
2022-02-01,westeurope,Compute,2449.0,3196.0,213.21,99.87,0,94.75,4.14,4.62,0,0,79.86
2022-02-01,westeurope,Storage,1058.0,1442.0,23.37,99.96,0,100.35,2.57,4.42,0,0,59.27
2022-02-01,southeastasia,Compute,1707.0,2144.0,151.01,99.92,0,94.4,1.45,4.33,0,0,82.98
2022-02-01,southeastasia,Storage,968.0,1246.0,21.37,99.94,0,122.41,1.94,3.41,0,0,63.92
2022-02-01,centralus,Compute,,1988.0,141.23,99.96,0,123.9,3.71,1.53,0,0,68.42
2022-02-01,centralus,Storage,921.0,1165.0,19.78,99.91,0,129.42,3.92,3.97,0,0,71.45
2022-02-01,uksouth,Compute,808.0,994.0,71.43,99.99,0,126.27,3.99,1.87,0,0,54.75
2022-02-01,uksouth,Storage,517.0,715.0,11.72,99.94,0,85.29,2.74,3.64,0,0,98.06
2022-02-02,eastus,Compute,1198.0,1612.0,102.5,99.89,0,117.72,1.97,0.58,0,0,88.12
2022-02-02,eastus,Storage,1334.0,1740.0,29.53,99.94,0,128.22,3.14,3.7,0,0,72.11
2022-02-02,westeurope,Compute,544.0,704.0,46.56,99.97,0,103.96,2.43,3.9,0,0,72.15
2022-02-02,westeurope,Storage,1037.0,1401.0,23.3,99.93,0,87.67,2.7,4.21,0,0,97.08
2022-02-02,southeastasia,Compute,630.0,733.0,54.32,99.99,0,88.49,3.03,4.61,0,0,60.21
2022-02-02,southeastasia,Storage,607.0,799.0,13.8,99.87,0,85.96,3.77,3.85,0,0,90.14
2022-02-02,centralus,Compute,2067.0,2707.0,183.66,99.97,0,114.22,3.95,4.03,0,0,54.75
2022-02-02,centralus,Storage,3852.0,4493.0,82.46,99.98,0,115.82,2.01,4.3,0,0,98.81
2022-02-02,uksouth,Compute,1521.0,2029.0,126.53,99.96,0,134.86,1.3,5.44,0,0,73.25
2022-02-02,uksouth,Storage,919.0,1086.0,19.91,99.91,0,104.8,3.41,5.41,0,0,89.47
2022-02-03,eastus,Compute,2204.0,2660.0,186.76,99.89,0,90.05,1.75,1.31,0,0,98.39
2022-02-03,eastus,Storage,1406.0,1897.0,30.39,99.89,0,96.63,1.63,1.91,0,0,53.13
2022-02-03,westeurope,Compute,583.0,801.0,50.93,99.86,0,134.34,2.1,1.04,0,0,80.86
2022-02-03,westeurope,Storage,494.0,639.0,10.87,99.87,0,116.2,2.1,3.18,0,0,65.32
2022-02-03,southeastasia,Compute,1230.0,1501.0,103.13,99.88,0,102.35,3.01,5.95,0,0,52.25
2022-02-03,southeastasia,Storage,713.0,996.0,16.3,99.9,0,94.76,2.81,4.58,0,0,91.91
2022-02-03,centralus,Compute,2207.0,2979.0,180.53,99.95,0,105.81,2.9,5.47,0,0,75.51
2022-02-03,centralus,Storage,987.0,1255.0,22.03,99.88,0,112.63,2.43,4.14,0,0,59.26
2022-02-03,uksouth,Compute,2158.0,2580.0,,99.89,0,131.36,4.4,3.64,0,0,89.89
2022-02-03,uksouth,Storage,652.0,804.0,14.67,99.93,0,101.88,4.46,0.64,0,0,76.1
2022-02-04,eastus,Compute,1078.0,1239.0,95.03,99.96,0,116.37,3.68,1.34,0,0,54.69
2022-02-04,eastus,Storage,327.0,453.0,7.51,99.94,0,131.23,3.79,3.74,1,0,85.12
2022-02-04,westeurope,Compute,1731.0,2176.0,,99.99,0,123.47,2.51,5.05,0,0,60.22
2022-02-04,westeurope,Storage,1045.0,1260.0,23.38,99.92,0,123.68,1.61,3.94,0,0,96.42
2022-02-04,southeastasia,Compute,1850.0,2139.0,156.45,99.88,0,87.48,3.59,1.11,0,0,58.67
2022-02-04,southeastasia,Storage,514.0,616.0,10.81,99.93,0,117.58,1.9,3.56,0,0,96.37
2022-02-04,centralus,Compute,857.0,989.0,75.23,99.92,0,123.76,1.97,2.4,1,0,83.39
2022-02-04,centralus,Storage,1093.0,1435.0,23.31,99.89,0,115.98,3.18,3.28,0,0,66.99
2022-02-04,uksouth,Compute,5808.0,7467.0,486.12,99.91,0,124.72,2.12,1.28,0,0,54.45
2022-02-04,uksouth,Storage,,,25.0,99.9,0,131.43,1.4,1.01,0,0,57.52
2022-02-05,eastus,Compute,1281.0,1765.0,105.5,99.85,1,88.0,4.19,4.06,0,0,64.71
2022-02-05,eastus,Storage,462.0,537.0,9.66,99.88,1,118.18,2.56,2.71,0,0,95.46
2022-02-05,westeurope,Compute,478.0,562.0,40.39,99.95,1,132.01,3.19,5.25,0,0,74.29
2022-02-05,westeurope,Storage,549.0,761.0,11.64,99.95,1,116.61,3.13,2.65,0,0,60.9
2022-02-05,southeastasia,Compute,716.0,990.0,62.81,99.93,1,117.85,4.16,2.7,0,1,91.33
2022-02-05,southeastasia,Storage,,788.0,14.14,99.9,1,89.61,3.13,1.74,0,0,84.99
2022-02-05,centralus,Compute,1271.0,1630.0,103.75,99.87,1,113.4,2.18,5.66,0,0,62.98
2022-02-05,centralus,Storage,1005.0,1216.0,21.32,99.87,1,86.36,2.93,1.7,0,0,56.89
2022-02-05,uksouth,Compute,1026.0,1371.0,83.52,99.98,1,124.7,1.72,0.78,0,0,91.73
2022-02-05,uksouth,Storage,666.0,905.0,14.24,99.9,1,125.42,3.92,2.62,0,0,96.63
2022-02-06,eastus,Compute,409.0,478.0,34.49,99.93,1,131.86,2.23,1.87,0,0,66.61
2022-02-06,eastus,Storage,535.0,624.0,11.67,99.87,1,115.64,4.3,4.14,0,0,77.53
2022-02-06,westeurope,Compute,522.0,706.0,44.87,99.9,1,97.77,1.55,2.45,0,0,82.91
2022-02-06,westeurope,Storage,759.0,907.0,,99.97,1,87.1,2.58,1.43,0,0,61.57
2022-02-06,southeastasia,Compute,1015.0,1233.0,84.66,99.97,1,87.51,2.73,2.59,0,0,54.57
2022-02-06,southeastasia,Storage,352.0,464.0,7.69,99.95,1,126.22,1.68,5.08,0,0,71.57
2022-02-06,centralus,Compute,1509.0,1924.0,127.42,99.88,1,112.37,2.11,5.46,0,0,77.97
2022-02-06,centralus,Storage,580.0,768.0,12.54,99.88,1,95.54,4.03,5.01,0,0,69.11
2022-02-06,uksouth,Compute,1094.0,1528.0,88.58,99.93,1,117.98,3.47,1.16,0,0,81.14
2022-02-06,uksouth,Storage,,426.0,7.68,99.96,1,91.53,3.07,2.93,0,0,84.52
2022-02-07,eastus,Compute,1431.0,1651.0,123.6,100.8,0,93.15,1.97,0.63,0,0,56.77
2022-02-07,eastus,Storage,944.0,1151.0,19.8,99.98,0,95.68,2.59,0.55,0,0,97.34
2022-02-07,westeurope,Compute,1827.0,,148.16,99.93,0,104.88,4.41,3.49,0,0,63.57
2022-02-07,westeurope,Storage,601.0,768.0,12.82,99.86,0,105.52,1.74,1.72,0,0,54.38
2022-02-07,southeastasia,Compute,425.0,536.0,35.54,99.97,0,89.18,1.9,4.64,0,0,72.11
2022-02-07,southeastasia,Storage,,497.0,8.32,99.88,0,95.43,2.18,5.51,0,0,67.33
2022-02-07,centralus,Compute,1628.0,1941.0,142.91,99.93,0,101.88,3.85,1.86,0,0,66.87
2022-02-07,centralus,Storage,690.0,833.0,15.05,99.88,0,118.62,3.93,4.2,0,0,57.82
2022-02-07,uksouth,Compute,1139.0,1333.0,92.31,99.99,0,86.5,2.67,3.28,0,0,67.59
2022-02-07,uksouth,Storage,379.0,517.0,8.16,99.92,0,115.97,2.56,2.85,0,0,92.53
2022-02-08,eastus,Compute,5138.0,6793.0,450.85,99.93,0,123.98,1.25,5.0,0,0,99.6
2022-02-08,eastus,Storage,743.0,,16.82,99.93,0,110.58,1.4,2.08,0,0,56.75
2022-02-08,westeurope,Compute,721.0,936.0,61.92,99.95,0,113.77,2.62,2.02,0,0,84.62
2022-02-08,westeurope,Storage,,1837.0,31.2,99.89,0,117.52,1.9,1.17,0,0,99.85
2022-02-08,southeastasia,Compute,1623.0,2243.0,135.64,99.92,0,85.68,1.47,1.92,1,0,71.32
2022-02-08,southeastasia,Storage,859.0,1093.0,,99.96,0,104.89,3.86,3.76,0,0,68.14
2022-02-08,centralus,Compute,1232.0,1601.0,103.05,99.98,0,105.33,1.67,4.43,0,0,84.89
2022-02-08,centralus,Storage,675.0,828.0,15.35,99.94,0,114.06,2.04,4.66,0,0,66.29
2022-02-08,uksouth,Compute,2171.0,2519.0,187.94,99.98,0,126.86,1.62,1.19,0,0,73.03
2022-02-08,uksouth,Storage,857.0,1007.0,18.67,99.95,0,123.99,1.59,0.5,0,0,62.72
2022-02-09,eastus,Compute,773.0,1053.0,68.71,99.93,0,110.72,1.48,3.52,0,0,69.44
2022-02-09,eastus,Storage,1186.0,1506.0,25.15,99.86,0,126.49,4.42,2.73,0,0,94.57
2022-02-09,westeurope,Compute,718.0,911.0,59.92,99.92,0,127.98,3.15,4.32,0,0,83.33
2022-02-09,westeurope,Storage,748.0,991.0,,99.97,0,110.0,3.61,3.91,0,0,64.23
2022-02-09,southeastasia,Compute,384.0,,31.77,99.88,0,112.55,2.93,2.05,0,0,88.58
2022-02-09,southeastasia,Storage,1288.0,1795.0,28.26,99.86,0,87.4,2.18,5.63,0,0,69.96
2022-02-09,centralus,Compute,1393.0,1655.0,124.05,99.93,0,91.78,4.15,0.91,0,0,85.02
2022-02-09,centralus,Storage,1071.0,1475.0,22.43,99.89,0,87.84,3.73,4.36,0,0,69.8
2022-02-09,uksouth,Compute,734.0,900.0,,99.93,0,124.5,2.25,3.69,0,0,73.34
2022-02-09,uksouth,Storage,380.0,442.0,8.36,99.86,0,90.71,4.31,5.3,0,0,50.01
2022-02-10,eastus,Compute,1274.0,1605.0,109.9,99.86,0,125.69,4.3,4.07,0,0,73.87
2022-02-10,eastus,Storage,853.0,1004.0,19.46,99.89,0,93.13,3.43,0.71,0,0,60.75
2022-02-10,westeurope,Compute,540.0,738.0,46.25,99.9,0,125.15,2.98,0.94,0,0,69.82
2022-02-10,westeurope,Storage,959.0,1236.0,21.88,99.9,0,115.72,2.93,2.26,0,0,60.04
2022-02-10,southeastasia,Compute,1752.0,2290.0,153.81,99.96,0,98.85,4.3,1.18,0,0,58.86
2022-02-10,southeastasia,Storage,800.0,1080.0,17.55,99.91,0,134.78,1.23,5.42,0,0,80.9
2022-02-10,centralus,Compute,2336.0,2736.0,204.8,99.89,0,91.61,2.65,4.04,0,0,79.97
2022-02-10,centralus,Storage,1113.0,1489.0,,99.97,0,94.84,2.66,1.6,0,0,53.41
2022-02-10,uksouth,Compute,2156.0,2819.0,188.47,99.93,0,105.71,4.36,3.48,0,0,81.28
2022-02-10,uksouth,Storage,1509.0,1757.0,33.54,99.96,0,111.17,1.95,4.17,0,0,58.17
2022-02-11,eastus,Compute,2628.0,3182.0,,99.9,0,127.74,4.34,5.36,0,0,73.72
2022-02-11,eastus,Storage,1328.0,1550.0,29.43,99.93,0,128.9,3.04,5.78,0,0,52.2
2022-02-11,westeurope,Compute,2551.0,3268.0,215.78,99.9,0,114.46,2.7,2.98,0,0,89.82
2022-02-11,westeurope,Storage,938.0,1136.0,20.34,99.99,0,119.22,4.33,1.28,0,0,53.84
2022-02-11,southeastasia,Compute,1934.0,2250.0,161.61,99.96,0,105.68,3.35,3.69,1,0,52.07
2022-02-11,southeastasia,Storage,730.0,897.0,,99.88,0,89.85,1.79,4.89,0,0,73.75
2022-02-11,centralus,Compute,1186.0,1447.0,99.3,99.96,0,134.63,1.99,5.31,0,0,69.97
2022-02-11,centralus,Storage,952.0,1240.0,19.93,99.88,0,125.52,2.1,4.52,0,0,53.4
2022-02-11,uksouth,Compute,5286.0,7255.0,456.15,99.91,0,118.79,3.24,3.63,0,0,88.45
2022-02-11,uksouth,Storage,,1206.0,23.31,100.8,0,130.35,4.47,1.65,0,0,74.19
2022-02-12,eastus,Compute,1637.0,2266.0,,99.88,1,117.8,1.86,2.23,0,0,91.37
2022-02-12,eastus,Storage,785.0,1055.0,17.38,99.89,1,119.75,3.07,4.88,0,0,74.41
2022-02-12,westeurope,Compute,796.0,1096.0,64.69,99.95,1,94.14,2.25,2.79,0,0,54.57
2022-02-12,westeurope,Storage,277.0,383.0,5.9,99.92,1,89.57,3.26,3.53,0,0,94.83
2022-02-12,southeastasia,Compute,1260.0,,108.04,99.89,1,116.35,3.87,3.86,0,0,66.37
2022-02-12,southeastasia,Storage,586.0,703.0,12.57,99.89,1,112.76,3.14,2.85,0,0,54.39
2022-02-12,centralus,Compute,1479.0,1965.0,126.71,99.85,1,103.02,3.2,2.63,0,0,64.68
2022-02-12,centralus,Storage,814.0,,18.28,99.94,1,125.39,4.12,4.99,1,0,60.42
2022-02-12,uksouth,Compute,947.0,1100.0,78.33,99.98,1,97.81,1.93,1.26,0,0,83.74
2022-02-12,uksouth,Storage,230.0,266.0,5.07,100.8,1,131.58,3.25,4.92,0,0,68.7
2022-02-13,eastus,Compute,,881.0,59.25,99.91,1,91.54,3.42,4.51,0,0,75.22
2022-02-13,eastus,Storage,1138.0,1367.0,24.57,99.94,1,104.91,1.22,3.38,0,0,91.26
2022-02-13,westeurope,Compute,1660.0,2281.0,145.98,99.88,1,132.81,2.44,2.37,0,0,55.45
2022-02-13,westeurope,Storage,909.0,1181.0,,99.93,1,131.31,4.08,4.82,0,0,54.88
2022-02-13,southeastasia,Compute,402.0,495.0,34.17,99.94,1,110.53,1.6,2.22,0,0,56.87
2022-02-13,southeastasia,Storage,698.0,921.0,14.95,99.98,1,128.56,2.16,4.81,0,0,79.89
2022-02-13,centralus,Compute,1732.0,2101.0,152.71,99.87,1,87.68,3.57,3.12,0,0,58.41
2022-02-13,centralus,Storage,,,24.57,99.93,1,100.39,2.77,4.86,0,0,96.69
2022-02-13,uksouth,Compute,940.0,1238.0,81.47,99.9,1,128.96,3.59,1.12,0,0,52.36
2022-02-13,uksouth,Storage,755.0,1031.0,16.17,99.95,1,116.48,4.05,1.23,0,0,99.77
2022-02-14,eastus,Compute,1663.0,1935.0,137.9,99.92,0,93.58,1.75,3.04,1,0,70.79
2022-02-14,eastus,Storage,257.0,311.0,5.41,99.94,0,114.77,2.57,2.82,0,0,91.01
2022-02-14,westeurope,Compute,1362.0,1613.0,113.19,99.86,0,131.54,3.38,4.6,0,0,62.98
2022-02-14,westeurope,Storage,,1013.0,,99.91,0,95.98,1.2,5.53,0,0,58.39
2022-02-14,southeastasia,Compute,1910.0,2614.0,165.97,99.88,0,120.28,2.22,1.83,0,0,85.55
2022-02-14,southeastasia,Storage,279.0,323.0,6.44,100.8,0,87.69,1.83,0.71,0,0,67.06
2022-02-14,centralus,Compute,706.0,955.0,62.28,99.96,0,118.58,1.3,3.44,1,0,66.04
2022-02-14,centralus,Storage,1236.0,1498.0,27.3,99.99,0,127.88,1.52,4.39,0,1,70.17
2022-02-14,uksouth,Compute,,2468.0,189.07,99.86,0,134.59,4.34,1.25,0,0,71.41
2022-02-14,uksouth,Storage,1029.0,1290.0,22.36,99.97,0,130.26,2.83,2.32,0,0,53.01
2022-02-15,eastus,Compute,665.0,818.0,54.63,99.96,0,91.12,3.3,1.18,0,0,59.51
2022-02-15,eastus,Storage,1532.0,1807.0,32.6,99.92,0,121.89,1.66,2.92,0,0,55.78
2022-02-15,westeurope,Compute,1291.0,1489.0,113.06,99.99,0,115.3,2.86,5.33,0,0,72.27
2022-02-15,westeurope,Storage,1105.0,1317.0,23.85,99.92,0,124.82,3.64,4.05,0,0,54.37
2022-02-15,southeastasia,Compute,1314.0,,109.17,99.98,0,132.68,2.36,0.74,0,0,97.39
2022-02-15,southeastasia,Storage,1070.0,1452.0,23.56,99.94,0,108.89,2.78,4.72,0,0,72.51
2022-02-15,centralus,Compute,,1798.0,112.83,99.96,0,88.45,2.3,2.23,0,0,57.43
2022-02-15,centralus,Storage,501.0,645.0,10.74,99.91,0,133.39,3.37,3.6,0,0,76.3
2022-02-15,uksouth,Compute,1062.0,1275.0,89.99,99.96,0,94.01,1.56,5.36,0,0,51.27
2022-02-15,uksouth,Storage,725.0,988.0,16.31,99.9,0,89.35,1.87,3.5,0,0,61.58
2022-02-16,eastus,Compute,3554.0,4305.0,311.53,100.8,0,90.57,3.08,3.7,0,0,72.19
2022-02-16,eastus,Storage,476.0,651.0,10.71,99.89,0,114.97,1.86,5.4,0,1,75.1
2022-02-16,westeurope,Compute,2480.0,3398.0,201.31,99.89,0,108.25,1.95,4.59,0,0,67.11
2022-02-16,westeurope,Storage,351.0,476.0,7.48,99.98,0,112.68,2.19,2.87,0,0,89.82
2022-02-16,southeastasia,Compute,,1423.0,93.72,99.94,0,122.08,3.86,5.15,0,0,70.09
2022-02-16,southeastasia,Storage,671.0,869.0,14.71,99.94,0,109.01,3.38,1.71,0,0,74.23
2022-02-16,centralus,Compute,1932.0,2326.0,171.89,99.95,0,132.86,2.61,3.11,0,0,85.36
2022-02-16,centralus,Storage,1173.0,1544.0,25.83,99.91,0,87.69,1.27,2.47,0,0,56.92
2022-02-16,uksouth,Compute,521.0,693.0,44.73,99.95,0,123.49,4.42,3.65,0,0,53.42
2022-02-16,uksouth,Storage,414.0,487.0,9.42,99.94,0,101.29,1.83,3.56,0,0,92.57
2022-02-17,eastus,Compute,1037.0,1412.0,85.34,99.91,0,93.27,3.53,3.44,0,0,60.59
2022-02-17,eastus,Storage,876.0,1190.0,19.67,99.98,0,121.94,2.21,1.96,0,0,54.64
2022-02-17,westeurope,Compute,3699.0,4347.0,323.59,99.96,0,109.11,1.39,1.46,0,0,94.92
2022-02-17,westeurope,Storage,,2012.0,32.92,99.93,0,94.6,3.4,3.93,0,0,76.43
2022-02-17,southeastasia,Compute,1023.0,1226.0,89.61,99.88,0,89.25,2.64,4.12,0,0,77.91
2022-02-17,southeastasia,Storage,498.0,683.0,,99.89,0,121.23,3.96,5.24,0,0,52.05
2022-02-17,centralus,Compute,2292.0,3060.0,194.53,99.86,0,133.62,2.91,3.88,0,0,71.46
2022-02-17,centralus,Storage,1178.0,1601.0,25.24,99.88,0,110.25,3.74,0.84,0,0,51.82
2022-02-17,uksouth,Compute,582.0,725.0,50.55,99.93,0,132.19,2.03,1.05,0,0,93.04
2022-02-17,uksouth,Storage,1103.0,1365.0,24.55,99.97,0,96.57,2.53,5.96,0,0,75.83
2022-02-18,eastus,Compute,1303.0,1591.0,112.2,99.91,0,109.1,3.7,2.05,0,0,52.81
2022-02-18,eastus,Storage,1073.0,,23.72,99.88,0,102.16,4.01,3.58,0,0,50.8
2022-02-18,westeurope,Compute,1411.0,1926.0,122.27,99.85,0,104.7,4.01,2.4,1,0,90.1
2022-02-18,westeurope,Storage,1360.0,1784.0,31.11,99.94,0,91.56,2.22,1.61,0,0,83.82
2022-02-18,southeastasia,Compute,606.0,720.0,50.86,99.88,0,119.79,4.32,5.98,0,0,72.14
2022-02-18,southeastasia,Storage,696.0,823.0,14.86,99.96,0,106.28,3.07,0.62,1,0,90.83
2022-02-18,centralus,Compute,3496.0,4490.0,309.44,99.9,0,126.48,1.64,5.64,0,0,83.83
2022-02-18,centralus,Storage,988.0,1242.0,22.02,99.88,0,116.37,4.25,5.99,1,0,65.52
2022-02-18,uksouth,Compute,632.0,771.0,52.67,99.99,0,117.14,3.57,5.87,0,0,71.73
2022-02-18,uksouth,Storage,878.0,1172.0,19.4,99.94,0,98.7,3.16,3.19,0,0,64.58
2022-02-19,eastus,Compute,4460.0,5451.0,374.15,99.94,1,90.91,4.35,5.26,0,0,50.83
2022-02-19,eastus,Storage,799.0,1002.0,17.93,99.91,1,110.23,1.22,4.3,0,0,68.41
2022-02-19,westeurope,Compute,1850.0,2365.0,162.86,99.92,1,102.99,2.97,4.45,0,0,64.75
2022-02-19,westeurope,Storage,706.0,933.0,16.1,99.99,1,106.34,1.57,0.67,0,0,61.04
2022-02-19,southeastasia,Compute,1460.0,1698.0,,99.92,1,99.54,2.75,5.22,0,0,56.45
2022-02-19,southeastasia,Storage,574.0,727.0,12.28,99.87,1,101.64,4.3,2.39,0,0,58.96
2022-02-19,centralus,Compute,855.0,1037.0,71.6,99.95,1,111.08,1.61,5.79,0,0,53.96
2022-02-19,centralus,Storage,334.0,395.0,7.32,99.93,1,106.42,1.29,4.81,1,0,94.67
2022-02-19,uksouth,Compute,537.0,750.0,44.51,99.92,1,130.44,3.79,3.18,0,0,96.55
2022-02-19,uksouth,Storage,538.0,656.0,12.38,99.87,1,113.99,2.13,2.03,0,0,52.75
2022-02-20,eastus,Compute,774.0,976.0,67.3,99.9,1,88.2,1.45,1.13,0,0,85.64
2022-02-20,eastus,Storage,466.0,602.0,10.67,99.85,1,125.53,4.33,1.0,0,0,76.88
2022-02-20,westeurope,Compute,4986.0,6294.0,431.99,99.95,1,134.77,2.15,3.46,0,0,58.46
2022-02-20,westeurope,Storage,3192.0,4152.0,68.31,99.93,1,119.75,2.9,5.95,0,0,88.61
2022-02-20,southeastasia,Compute,1490.0,1842.0,125.79,99.96,1,109.21,3.82,3.67,0,0,61.91
2022-02-20,southeastasia,Storage,541.0,654.0,11.48,99.88,1,94.1,2.89,5.15,0,0,82.72
2022-02-20,centralus,Compute,,1849.0,129.83,99.94,1,104.44,1.63,1.94,0,0,56.22
2022-02-20,centralus,Storage,373.0,452.0,8.08,99.98,1,133.33,2.66,2.27,0,0,63.67
2022-02-20,uksouth,Compute,726.0,854.0,63.7,99.87,1,122.36,1.36,5.72,0,1,88.19
2022-02-20,uksouth,Storage,834.0,1068.0,18.61,99.96,1,105.26,1.21,5.17,0,0,50.39
2022-02-21,eastus,Compute,544.0,654.0,47.82,99.85,0,127.19,2.72,1.7,0,0,53.63
