date,region,service_type,demand_units,capacity_allocated,cost_usd,availability,is_weekend,market_demand_index,gdp_growth,customer_growth_rate,pricing_event,service_incident,industry_mix_index,year,month,day,day_of_week,quarter,lag_1,lag_7,rolling_mean_7,lag_30,lag_60,rolling_mean_30,week_of_year,is_summer,is_holiday_period,previous_year_demand,yoy_growth,economic_growth_interaction,time_index
2023-04-24,centralus,Compute,1106.5,1383.125,94.0525,99.93,0,88.74,3.44,5.44,0,0,99.57,2023,4,24,0,2,834.0,687.0,1297.5714285714287,2046.0,1310.0,1402.45,17,0,0,1007.0,9.880834160873883,18.7136,471
2023-04-25,centralus,Compute,2239.0,2898.21875,208.07,99.92,0,89.03,2.1,3.04,0,0,84.8,2023,4,25,1,2,1106.5,1451.0,1410.142857142857,670.0,2239.0,1454.75,17,0,0,1364.0,64.14956011730204,6.384,472
2023-04-26,centralus,Compute,1573.0,2141.0,135.81,99.91,0,112.8,2.34,2.86,0,0,56.7,2023,4,26,2,2,2239.0,1718.0,1389.4285714285713,1777.0,1355.0,1447.95,17,0,0,1924.0,-18.243243243243242,6.692399999999999,473
2023-04-27,centralus,Compute,1451.0,1731.0,126.39,99.94,0,128.6,2.11,2.12,0,0,73.12,2023,4,27,3,2,1573.0,1106.5,1438.642857142857,1955.0,1036.0,1431.15,17,0,0,1445.0,0.4152249134948097,4.4732,474
2023-04-28,centralus,Compute,715.0,922.0,63.4,99.89,0,123.2,2.75,1.67,0,0,54.75,2023,4,28,4,2,1451.0,2108.0,1239.642857142857,1106.5,1042.0,1418.1,17,0,0,426.0,67.84037558685446,4.592499999999999,475
2023-04-29,centralus,Compute,1005.0,1243.0,87.52,99.86,1,103.49,1.56,0.8,0,0,72.65,2023,4,29,5,2,715.0,759.0,1274.7857142857142,1156.0,1245.0,1413.0666666666666,17,0,0,1965.0,-48.854961832061065,1.2480000000000002,476
2023-04-30,centralus,Compute,2239.0,2898.21875,210.35,99.89,1,125.8,2.57,1.08,0,0,97.5,2023,4,30,6,2,1005.0,834.0,1475.5,1975.0,1340.0,1421.8666666666666,17,0,0,527.0,324.8576850094877,2.7756,477
2023-05-01,centralus,Compute,1898.0,2313.0,155.42,99.86,0,105.0,2.62,5.28,0,0,89.41,2023,5,1,0,2,2239.0,1106.5,1588.5714285714287,1830.0,1764.0,1424.1333333333334,18,0,0,1493.0,27.126590756865372,13.8336,478
2023-05-02,centralus,Compute,2030.0,2546.0,176.86,99.88,0,126.56,2.33,3.05,0,0,97.63,2023,5,2,1,2,1898.0,2239.0,1558.7142857142858,1519.0,1838.0,1441.1666666666667,18,0,0,2239.0,-9.33452434122376,7.1065,479
2023-05-03,centralus,Compute,1201.0,1458.0,101.54,99.88,0,120.51,4.2,0.51,0,0,95.36,2023,5,3,2,2,2030.0,1573.0,1505.5714285714287,604.0,696.0,1461.0666666666666,18,0,0,1048.0,14.599236641221374,2.1420000000000003,480
2023-05-04,centralus,Compute,1696.0,2186.0,141.96,99.88,0,115.83,3.8,2.92,0,0,98.95,2023,5,4,3,2,1201.0,1451.0,1540.5714285714287,2230.0,1106.5,1443.2666666666667,18,0,0,924.0,83.54978354978356,11.096,481
2023-05-05,centralus,Compute,2239.0,2898.21875,361.12,99.92,0,118.73,3.34,4.64,0,0,75.32,2023,5,5,4,2,1696.0,715.0,1758.2857142857142,1407.0,2239.0,1471.0,18,0,0,1152.0,94.35763888888889,15.497599999999998,482
2023-05-06,centralus,Compute,966.0,1286.0,79.76,99.93,1,120.03,3.56,5.91,0,0,94.01,2023,5,6,5,2,2239.0,1005.0,1752.7142857142858,780.0,1101.0,1477.2,18,0,0,491.0,96.74134419551935,21.0396,483
2023-05-07,centralus,Compute,919.0,1132.0,76.68,99.86,1,132.84,3.85,4.68,1,0,59.03,2023,5,7,6,2,966.0,2239.0,1564.142857142857,1793.0,1061.0,1448.0666666666666,18,0,0,1619.0,-43.236565781346506,18.018,484
2023-05-08,centralus,Compute,421.0,510.0,35.785000000000004,99.94,0,85.16,3.82,1.84,0,0,88.18,2023,5,8,0,2,919.0,1898.0,1353.142857142857,928.0,789.0,1431.1666666666667,19,0,0,1233.0,-65.85563665855638,7.0288,485
2023-05-09,centralus,Compute,1106.5,1945.0,146.95,99.97,0,115.25,3.68,4.77,0,0,89.61,2023,5,9,1,2,421.0,2030.0,1221.2142857142858,1954.0,698.0,1402.9166666666667,19,0,0,2010.0,-44.950248756218905,17.5536,486
2023-05-10,centralus,Compute,2239.0,2898.21875,545.67,99.91,0,128.98,1.27,3.3,0,0,65.78,2023,5,10,2,2,1106.5,1201.0,1369.5,1834.0,1106.5,1416.4166666666667,19,0,0,1697.0,31.9387153800825,4.191,487
2023-05-11,centralus,Compute,2216.0,2898.21875,179.61,99.93,0,102.72,3.49,2.06,0,0,89.48,2023,5,11,3,2,2239.0,1696.0,1443.7857142857142,764.0,1853.0,1464.8166666666666,19,0,0,2126.0,4.233301975540922,7.189400000000001,488
2023-05-12,centralus,Compute,1428.0,1923.0,116.14,99.85,0,123.34,2.16,5.38,0,0,55.47,2023,5,12,4,2,2216.0,2239.0,1327.9285714285713,2239.0,2239.0,1437.7833333333333,19,0,0,1106.5,29.055580659737913,11.620800000000001,489
2023-05-13,centralus,Compute,2239.0,2898.21875,288.47,99.91,1,131.67,1.79,2.7,0,0,80.73,2023,5,13,5,2,1428.0,966.0,1509.7857142857142,2181.0,1948.0,1439.7166666666667,19,0,0,1106.5,102.34975146859466,4.833,490
2023-05-14,centralus,Compute,514.0,657.0,43.85,99.89,1,115.68,2.53,4.73,0,0,57.39,2023,5,14,6,2,2239.0,919.0,1451.9285714285713,2179.0,485.0,1384.2166666666667,19,0,0,675.0,-23.85185185185185,11.9669,491
2023-05-15,centralus,Compute,1257.0,1456.0,103.3,99.97,0,131.54,1.73,4.54,0,0,71.8,2023,5,15,0,2,514.0,421.0,1571.357142857143,983.0,1489.0,1393.35,20,0,0,1361.0,-7.6414401175606175,7.8542,492
2023-05-16,centralus,Compute,707.0,910.0,57.59,99.98,0,129.38,2.37,1.85,0,0,74.8,2023,5,16,1,2,1257.0,1106.5,1514.2857142857142,439.0,1524.0,1402.2833333333333,20,0,0,1077.0,-34.35468895078923,4.3845,493
2023-05-17,centralus,Compute,1858.0,2302.0,157.93,99.95,0,120.06,4.37,1.54,0,0,83.63,2023,5,17,2,2,707.0,2239.0,1459.857142857143,687.0,2239.0,1441.3166666666666,20,0,0,2128.0,-12.687969924812032,6.7298,494
2023-05-18,centralus,Compute,491.0,672.0,40.93,99.99,0,117.35,3.27,4.93,0,0,63.15,2023,5,18,3,2,1858.0,2216.0,1213.4285714285713,1451.0,626.0,1409.3166666666666,20,0,0,2239.0,-78.07056721750781,16.1211,495
2023-05-19,centralus,Compute,879.0,1135.0,77.81,99.94,0,113.29,2.78,1.8,0,0,78.07,2023,5,19,4,2,491.0,1428.0,1135.0,1718.0,2239.0,1381.35,20,0,0,1848.0,-52.435064935064936,5.004,496
2023-05-20,centralus,Compute,718.0,965.0,60.64,99.94,1,126.02,3.7,4.95,0,0,73.68,2023,5,20,5,2,879.0,2239.0,917.7142857142857,1106.5,1274.0,1368.4,20,0,0,960.0,-25.208333333333332,18.315,497
2023-05-21,centralus,Compute,377.0,507.0,33.09,99.87,1,126.78,2.77,2.43,0,1,82.13,2023,5,21,6,2,718.0,514.0,898.1428571428571,2108.0,1861.0,1310.7,20,0,0,539.0,-30.0556586270872,6.7311000000000005,498
2023-05-22,centralus,Compute,1757.0,2139.0,154.12,99.89,0,87.16,3.02,5.1,0,0,57.04,2023,5,22,0,2,377.0,1257.0,969.5714285714286,759.0,1948.0,1343.9666666666667,21,0,0,1305.0,34.6360153256705,15.402,499
2023-05-23,centralus,Compute,2018.0,2466.0,165.67,99.93,0,87.35,1.42,1.86,0,0,68.56,2023,5,23,1,2,1757.0,707.0,1156.857142857143,834.0,1139.0,1383.4333333333334,21,0,0,841.0,139.9524375743163,2.6412,500
2023-05-24,centralus,Compute,462.0,559.0,38.78,99.97,0,108.12,4.26,4.86,0,0,57.44,2023,5,24,2,2,2018.0,1858.0,957.4285714285714,1106.5,2046.0,1361.95,21,0,0,1605.0,-71.21495327102804,20.7036,501
2023-05-25,centralus,Compute,1874.0,2604.0,156.12,99.94,0,102.27,3.88,4.33,0,0,87.84,2023,5,25,3,2,462.0,491.0,1155.0,2239.0,670.0,1349.7833333333333,21,0,0,782.0,139.64194373401534,16.8004,502
2023-05-26,centralus,Compute,1106.0,1475.0,95.83,99.97,0,88.92,2.48,4.8,0,0,79.26,2023,5,26,4,2,1874.0,879.0,1187.4285714285713,1573.0,1777.0,1334.2166666666667,21,0,0,1106.5,-0.045187528242205156,11.904,503
2023-05-27,centralus,Compute,399.0,480.0,33.31,99.94,1,124.45,3.19,4.86,0,0,55.08,2023,5,27,5,2,1106.0,718.0,1141.857142857143,1451.0,1955.0,1299.15,21,0,0,392.0,1.7857142857142856,15.503400000000001,504
2023-05-28,centralus,Compute,384.0,474.0,31.07,99.97,1,106.62,2.13,5.01,0,0,67.72,2023,5,28,6,2,399.0,377.0,1142.857142857143,715.0,1106.5,1288.1166666666666,21,0,0,913.0,-57.9408543263965,10.671299999999999,505
2023-05-29,centralus,Compute,2019.0,2560.0,174.12,99.89,0,132.19,3.33,1.71,0,0,98.69,2023,5,29,0,2,384.0,1757.0,1180.2857142857142,1005.0,1156.0,1321.9166666666667,22,0,0,1106.5,82.4672390420244,5.6943,506
2023-05-30,centralus,Compute,1982.0,2724.0,162.7,99.97,0,93.46,2.79,3.24,0,0,62.67,2023,5,30,1,2,2019.0,2018.0,1175.142857142857,2239.0,1975.0,1313.35,22,0,0,1520.0,30.394736842105264,9.0396,507
2023-05-31,centralus,Compute,2002.0,2787.0,174.18,99.99,0,123.8,2.93,3.83,0,0,87.38,2023,5,31,2,2,1982.0,462.0,1395.142857142857,1898.0,1830.0,1316.8166666666666,22,0,0,2096.0,-4.484732824427481,11.221900000000002,508
2023-06-01,centralus,Compute,688.0,802.0,56.36,99.85,0,103.93,3.73,2.97,0,0,54.48,2023,6,1,3,2,2002.0,1874.0,1225.7142857142858,2030.0,1519.0,1272.0833333333333,22,1,0,347.0,98.27089337175792,11.078100000000001,509
2023-06-02,centralus,Compute,712.0,919.0,62.98,99.95,0,125.03,2.88,3.11,0,0,72.97,2023,6,2,4,2,688.0,1106.0,1169.4285714285713,1201.0,604.0,1255.7833333333333,22,1,0,1303.0,-45.356868764389866,8.9568,510
2023-06-03,centralus,Compute,1032.0,1290.0,83.75,99.93,1,123.73,3.18,5.05,0,0,86.05,2023,6,3,5,2,712.0,399.0,1259.857142857143,1696.0,2230.0,1233.65,22,1,0,1180.0,-12.54237288135593,16.059,511
2023-06-04,centralus,Compute,1344.0,1560.0,112.95,99.91,1,127.74,1.8,4.04,0,0,76.47,2023,6,4,6,2,1032.0,384.0,1397.0,2239.0,1407.0,1203.8166666666666,22,1,0,1489.0,-9.738079247817327,7.272,512
2023-06-05,centralus,Compute,754.0,886.0,66.81,99.99,0,93.35,3.68,1.88,0,0,71.86,2023,6,5,0,2,1344.0,2019.0,1216.2857142857142,966.0,780.0,1196.75,23,1,0,1106.5,-31.857207410754633,6.9184,513
2023-06-06,centralus,Compute,1437.0,1923.0,123.96,99.86,0,107.52,2.81,4.09,0,0,51.68,2023,6,6,1,2,754.0,1982.0,1138.4285714285713,919.0,1793.0,1214.0166666666667,23,1,0,1106.5,29.868956168097604,11.4929,514
2023-06-07,centralus,Compute,2239.0,2898.21875,323.82,99.89,0,130.06,2.31,1.57,0,0,82.38,2023,6,7,2,2,1437.0,2002.0,1172.2857142857142,421.0,928.0,1274.6166666666666,23,1,0,1937.0,15.591120289106867,3.6267,515
2023-06-08,centralus,Compute,2239.0,2898.21875,329.23,99.92,0,96.83,3.41,1.79,0,0,62.57,2023,6,8,3,2,2239.0,688.0,1393.857142857143,1106.5,1954.0,1312.3666666666666,23,1,0,1202.0,86.27287853577371,6.1039,516
2023-06-09,centralus,Compute,1250.0,1456.0,102.69,99.91,0,102.67,4.16,3.5,0,0,76.58,2023,6,9,4,2,2239.0,712.0,1470.7142857142858,2239.0,1834.0,1279.4,23,1,0,1925.0,-35.064935064935064,14.56,517
2023-06-10,centralus,Compute,1106.5,1383.125,31.43,99.98,1,116.5,2.56,4.88,0,0,68.3,2023,6,10,5,2,1250.0,1032.0,1481.357142857143,2216.0,764.0,1242.4166666666667,23,1,0,2239.0,-50.5806163465833,12.4928,518
2023-06-11,centralus,Compute,1116.0,1331.0,94.52,99.87,1,117.65,1.76,5.25,0,0,54.35,2023,6,11,6,2,1106.5,1344.0,1448.7857142857142,1428.0,2239.0,1232.0166666666667,23,1,0,1179.0,-5.343511450381679,9.24,519
2023-06-12,centralus,Compute,1106.5,1687.0,105.82,99.92,0,134.93,1.35,0.98,0,0,56.22,2023,6,12,0,2,1116.0,754.0,1499.142857142857,2239.0,2181.0,1194.2666666666667,24,1,0,1572.0,-29.611959287531807,1.323,520
2023-06-13,centralus,Compute,1262.0,1712.0,103.6,99.99,0,119.19,3.77,5.99,0,0,89.51,2023,6,13,1,2,1106.5,1437.0,1474.142857142857,514.0,2179.0,1219.2,24,1,0,1106.5,14.0533212833258,22.5823,521
2023-06-14,centralus,Compute,523.0,638.0,45.04,99.92,0,123.75,1.51,2.16,1,0,95.62,2023,6,14,2,2,1262.0,2239.0,1229.0,1257.0,983.0,1194.7333333333333,24,1,0,1106.5,-52.73384545865342,3.2616,522
2023-06-15,centralus,Compute,1355.0,1645.0,120.1,99.97,0,110.78,4.46,2.14,0,0,73.11,2023,6,15,3,2,523.0,2239.0,1102.7142857142858,707.0,439.0,1216.3333333333333,24,1,0,1927.0,-29.68344577062792,9.544400000000001,523
2023-06-16,centralus,Compute,1122.0,1323.0,92.22,99.99,0,125.03,1.29,2.9,0,0,72.51,2023,6,16,4,2,1355.0,1250.0,1084.4285714285713,1858.0,687.0,1191.8,24,1,0,1106.5,1.4008133755083596,3.741,524
2023-06-17,centralus,Compute,566.0,653.0,47.78,99.89,1,113.83,4.27,2.19,0,0,54.41,2023,6,17,5,2,1122.0,1106.5,1007.2142857142857,491.0,1451.0,1194.3,24,1,0,1009.0,-43.904856293359764,9.351299999999998,525
2023-06-18,centralus,Compute,1012.0,1290.0,86.02000000000001,99.87,1,119.03,4.23,4.26,0,0,86.31,2023,6,18,6,2,566.0,1116.0,992.3571428571429,879.0,1718.0,1198.7333333333333,24,1,0,2239.0,-54.801250558284956,18.0198,526
2023-06-19,centralus,Compute,1672.0,2170.0,146.13,99.88,0,129.28,3.15,4.94,0,0,96.86,2023,6,19,0,2,1012.0,1106.5,1073.142857142857,718.0,1106.5,1230.5333333333333,25,1,0,1651.0,1.2719563900666264,15.561,527
2023-06-20,centralus,Compute,331.0,414.0,27.33,99.92,0,104.95,1.61,0.63,0,0,72.02,2023,6,20,1,2,1672.0,1262.0,940.1428571428571,377.0,2108.0,1229.0,25,1,0,1007.0,-67.13008937437934,1.0143,528
2023-06-21,centralus,Compute,680.0,821.0,60.39,99.91,0,92.5,1.27,5.73,0,0,57.09,2023,6,21,2,2,331.0,523.0,962.5714285714286,1757.0,759.0,1193.1,25,1,0,904.0,-24.778761061946902,7.277100000000001,529
2023-06-22,centralus,Compute,739.0,883.0,63.41,99.94,0,108.99,2.43,5.27,0,0,79.65,2023,6,22,3,2,680.0,1355.0,874.5714285714286,2018.0,834.0,1150.4666666666667,25,1,0,504.0,46.62698412698413,12.806099999999999,530
2023-06-23,centralus,Compute,1948.0,2275.0,170.0,99.85,0,126.45,2.3,3.79,0,0,83.62,2023,6,23,4,2,739.0,1122.0,992.5714285714286,462.0,1106.5,1200.0,25,1,0,869.0,124.1657077100115,8.716999999999999,531
2023-06-24,centralus,Compute,1106.5,714.0,47.87,99.93,1,113.97,2.29,4.03,1,0,57.23,2023,6,24,5,2,1948.0,566.0,1069.7857142857142,1874.0,2239.0,1174.4166666666667,25,1,0,1106.5,0.0,9.2287,532
2023-06-25,centralus,Compute,834.0,1020.0,73.79,99.96,1,109.01,3.38,2.35,0,0,53.97,2023,6,25,6,2,1106.5,1012.0,1044.357142857143,1106.0,1573.0,1165.35,25,1,0,1106.5,-24.627202892001808,7.943,533
2023-06-26,centralus,Compute,903.0,1201.0,73.7,99.91,0,125.8,3.36,4.25,0,0,97.79,2023,6,26,0,2,834.0,1672.0,934.5,399.0,1451.0,1182.15,26,1,0,1952.0,-53.739754098360656,14.28,534
2023-06-27,centralus,Compute,1241.0,1517.0,106.32,99.92,0,98.8,1.81,5.0,0,0,75.79,2023,6,27,1,2,903.0,331.0,1064.5,384.0,715.0,1210.7166666666667,26,1,0,1106.5,12.155445097153187,9.05,535
2023-06-28,centralus,Compute,1027.0,1421.0,86.13,99.9,0,102.16,2.26,3.34,0,0,70.63,2023,6,28,2,2,1241.0,680.0,1114.0714285714287,2019.0,1005.0,1177.65,26,1,0,1907.0,-46.14577871001573,7.548399999999999,536
2023-06-29,centralus,Compute,1731.0,2091.0,143.45,99.96,0,108.97,1.56,0.75,0,0,80.86,2023,6,29,3,2,1027.0,739.0,1255.7857142857142,1982.0,2239.0,1169.2833333333333,26,1,0,1917.0,-9.702660406885759,1.17,537
2023-06-30,centralus,Compute,815.0,1034.0,71.24,99.94,0,121.8,1.68,5.15,0,0,90.9,2023,6,30,4,2,1731.0,1948.0,1093.9285714285713,2002.0,1898.0,1129.7166666666667,26,1,0,801.0,1.7478152309612984,8.652000000000001,538
2023-07-01,centralus,Compute,1269.0,1740.0,104.53,99.88,1,128.72,4.27,5.11,0,0,72.56,2023,7,1,5,3,815.0,1106.5,1117.142857142857,688.0,2030.0,1149.0833333333333,26,1,0,1433.0,-11.444521981856246,21.819699999999997,539
2023-07-02,centralus,Compute,1536.0,1920.0,130.68,99.85,1,89.11,3.64,2.33,0,0,52.25,2023,7,2,6,3,1269.0,834.0,1217.4285714285713,712.0,1201.0,1176.55,26,1,0,1243.0,23.572003218020917,8.481200000000001,540
2023-07-03,centralus,Compute,773.0,978.0,65.5,99.94,0,112.27,2.79,4.24,0,0,69.57,2023,7,3,0,3,1536.0,903.0,1198.857142857143,1032.0,1696.0,1167.9166666666667,27,1,0,1389.0,-44.34845212383009,11.829600000000001,541
2023-07-04,centralus,Compute,556.0,737.0,46.68,99.95,0,93.68,3.96,5.91,0,0,77.76,2023,7,4,1,3,773.0,1241.0,1101.0,1344.0,2239.0,1141.65,27,1,0,301.0,84.71760797342192,23.4036,542
2023-07-05,centralus,Compute,1599.0,2122.0,136.5,99.9,0,126.13,1.73,2.89,0,0,82.48,2023,7,5,2,3,556.0,1027.0,1182.7142857142858,754.0,966.0,1169.8166666666666,27,1,0,1336.0,19.68562874251497,4.9997,543
2023-07-06,centralus,Compute,1300.0,1528.0,111.6,99.98,0,88.96,2.05,4.65,0,0,80.06,2023,7,6,3,3,1599.0,1731.0,1121.142857142857,1437.0,919.0,1165.25,27,1,0,1668.0,-22.062350119904075,9.5325,544
2023-07-07,centralus,Compute,1518.0,1868.0,131.0,99.99,0,108.28,3.88,5.54,1,0,55.02,2023,7,7,4,3,1300.0,815.0,1221.5714285714287,2239.0,421.0,1141.2166666666667,27,1,0,1127.0,34.69387755102041,21.4952,545
2023-07-08,centralus,Compute,922.0,1232.0,81.95,99.86,1,111.46,1.24,5.04,0,0,84.36,2023,7,8,5,3,1518.0,1269.0,1172.0,2239.0,1106.5,1097.3166666666666,27,1,0,1727.0,-46.612623045744066,6.2496,546
2023-07-09,centralus,Compute,1106.5,1339.0,93.42,99.92,1,108.6,4.11,4.0,0,0,96.67,2023,7,9,6,3,922.0,1536.0,1110.642857142857,1250.0,2239.0,1092.5333333333333,27,1,0,1352.0,-18.15828402366864,16.44,547
2023-07-10,centralus,Compute,1284.0,1513.0,109.14,99.9,0,102.43,2.94,4.53,0,0,60.52,2023,7,10,0,3,1106.5,773.0,1183.642857142857,1106.5,2216.0,1098.45,28,1,0,899.0,42.82536151279199,13.318200000000001,548
2023-07-11,centralus,Compute,865.0,1202.0,71.44,99.94,0,106.4,2.69,1.08,0,0,87.48,2023,7,11,1,3,1284.0,556.0,1227.7857142857142,1116.0,1428.0,1090.0833333333333,28,1,0,840.0,2.976190476190476,2.9052000000000002,549
2023-07-12,centralus,Compute,1230.0,1468.0,104.66,99.91,0,89.59,3.39,4.97,0,0,79.29,2023,7,12,2,3,865.0,1599.0,1175.0714285714287,1106.5,2239.0,1094.2,28,1,0,1284.0,-4.205607476635514,16.8483,550
2023-07-13,centralus,Compute,875.0,1221.0,77.16,99.97,0,105.36,2.9,3.01,0,0,69.09,2023,7,13,3,3,1230.0,1300.0,1114.357142857143,1262.0,514.0,1081.3,28,1,0,789.0,10.899873257287707,8.729,551
2023-07-14,centralus,Compute,1259.0,1728.0,105.09,99.91,0,118.76,4.12,4.76,0,0,53.41,2023,7,14,4,3,875.0,1518.0,1077.357142857143,523.0,1257.0,1105.8333333333333,28,1,0,1398.0,-9.94277539341917,19.6112,552
2023-07-15,centralus,Compute,252.0,292.0,21.11,99.9,1,126.15,3.63,5.43,0,0,51.01,2023,7,15,5,3,1259.0,922.0,981.6428571428571,1355.0,707.0,1069.0666666666666,28,1,0,979.0,-74.25944841675178,19.7109,553
2023-07-16,centralus,Compute,247.0,314.0,21.48,99.94,1,105.91,1.33,2.15,0,0,80.7,2023,7,16,6,3,252.0,1106.5,858.8571428571429,1122.0,1858.0,1039.9,28,1,0,907.0,-72.76736493936052,2.8595,554
2023-07-17,centralus,Compute,549.0,712.0,48.89,99.87,0,134.32,2.74,1.7,0,0,67.37,2023,7,17,0,3,247.0,1284.0,753.8571428571429,566.0,491.0,1039.3333333333333,29,1,0,567.0,-3.1746031746031744,4.658,555
2023-07-18,centralus,Compute,339.0,434.0,28.02,99.95,0,127.67,2.21,2.9,0,0,54.89,2023,7,18,1,3,549.0,865.0,678.7142857142857,1012.0,879.0,1016.9,29,1,0,534.0,-36.51685393258427,6.409,556
2023-07-19,centralus,Compute,897.0,1108.0,73.04,99.88,0,126.52,1.87,2.67,0,0,78.09,2023,7,19,2,3,339.0,1230.0,631.1428571428571,1672.0,718.0,991.0666666666667,29,1,0,617.0,45.38087520259319,4.992900000000001,557
2023-07-20,centralus,Compute,482.0,572.0,42.66,99.92,0,93.51,2.97,5.29,0,0,78.83,2023,7,20,3,3,897.0,875.0,575.0,331.0,377.0,996.1,29,1,0,1507.0,-68.01592568015926,15.711300000000001,558
2023-07-21,centralus,Compute,1605.0,1973.0,130.79,99.95,0,95.61,2.07,0.93,0,0,92.28,2023,7,21,4,3,482.0,1259.0,624.4285714285714,680.0,1757.0,1026.9333333333334,29,1,0,1190.0,34.87394957983193,1.9251,559
2023-07-22,centralus,Compute,949.0,1154.0,79.33,99.97,1,124.43,4.29,4.34,0,0,83.34,2023,7,22,5,3,1605.0,252.0,724.0,739.0,2018.0,1033.9333333333334,29,1,0,2239.0,-57.61500669941938,18.6186,560
2023-07-23,centralus,Compute,775.0,909.0,66.97,99.92,1,118.32,2.46,4.63,0,0,51.38,2023,7,23,6,3,949.0,247.0,799.4285714285714,1948.0,462.0,994.8333333333334,29,1,0,1106.5,-29.959331224582016,11.3898,561
2023-07-24,centralus,Compute,652.0,792.0,56.23,99.98,0,93.3,1.82,3.8,0,0,64.39,2023,7,24,0,3,775.0,549.0,814.1428571428571,1106.5,1874.0,979.6833333333333,30,1,0,822.0,-20.68126520681265,6.9159999999999995,562
2023-07-25,centralus,Compute,917.0,1092.0,76.57,99.99,0,120.19,2.22,5.77,0,0,66.18,2023,7,25,1,3,652.0,339.0,896.7142857142857,834.0,1106.0,982.45,30,1,0,490.0,87.14285714285714,12.8094,563
2023-07-26,centralus,Compute,1106.5,452.0,33.77,99.97,0,119.76,2.12,1.74,0,0,68.95,2023,7,26,2,3,917.0,897.0,926.6428571428571,903.0,399.0,989.2333333333333,30,1,0,523.0,111.5678776290631,3.6888,564
2023-07-27,centralus,Compute,1379.0,1681.0,118.8,99.92,0,129.93,3.42,3.78,0,0,52.71,2023,7,27,3,3,1106.5,482.0,1054.7857142857142,1241.0,384.0,993.8333333333334,30,1,0,977.0,41.14636642784033,12.927599999999998,565
2023-07-28,centralus,Compute,1106.5,1161.0,73.87,99.91,0,87.82,3.76,1.0,0,0,98.55,2023,7,28,4,3,1379.0,1605.0,983.5714285714286,1027.0,2019.0,996.4833333333333,30,1,0,968.0,14.307851239669422,3.76,566
2023-07-29,centralus,Compute,332.0,415.0,27.31,99.93,1,102.38,2.88,5.77,0,0,56.21,2023,7,29,5,3,1106.5,949.0,895.4285714285714,1731.0,1982.0,949.85,30,1,0,1039.0,-68.04619826756496,16.6176,567
2023-07-30,centralus,Compute,827.0,1145.0,69.05,99.86,1,134.08,2.66,2.88,0,0,86.01,2023,7,30,6,3,332.0,775.0,902.8571428571429,815.0,2002.0,950.25,30,1,0,456.0,81.35964912280701,7.6608,568
2023-07-31,centralus,Compute,1092.0,1426.0,93.55,99.88,0,132.66,3.69,2.6,0,0,60.66,2023,7,31,0,3,827.0,652.0,965.7142857142857,1269.0,688.0,944.35,31,1,0,1107.0,-1.3550135501355014,9.594,569
2023-08-01,centralus,Compute,1106.5,1713.0,116.65,99.87,0,100.5,4.19,2.29,0,0,98.01,2023,8,1,1,3,1092.0,917.0,992.7857142857143,1536.0,712.0,930.0333333333333,31,1,0,1229.0,-9.96745321399512,9.5951,570
2023-08-02,centralus,Compute,1192.0,1590.0,98.18,99.9,0,121.62,3.36,5.24,0,0,51.97,2023,8,2,2,3,1106.5,1106.5,1005.0,773.0,1032.0,944.0,31,1,0,641.0,85.95943837753511,17.6064,571
2023-08-03,centralus,Compute,1073.0,1425.0,89.55,99.97,0,124.74,3.23,1.48,0,0,68.82,2023,8,3,3,3,1192.0,1379.0,961.2857142857143,556.0,1344.0,961.2333333333333,31,1,0,1519.0,-29.3614219881501,4.7804,572
2023-08-04,centralus,Compute,340.0,428.0,30.1,99.93,0,88.57,1.84,1.8,0,0,93.48,2023,8,4,4,3,1073.0,1106.5,851.7857142857143,1599.0,754.0,919.2666666666667,31,1,0,1443.0,-76.43797643797645,3.3120000000000003,573
2023-08-05,centralus,Compute,992.0,1368.0,82.59,99.95,1,129.24,2.01,5.53,0,0,95.73,2023,8,5,5,3,340.0,332.0,946.0714285714286,1300.0,1437.0,909.0,31,1,0,608.0,63.1578947368421,11.1153,574
2023-08-06,centralus,Compute,861.0,1111.0,71.84,99.89,1,103.22,1.8,4.18,0,0,54.71,2023,8,6,6,3,992.0,827.0,950.9285714285714,1518.0,2239.0,887.1,31,1,0,908.0,-5.176211453744493,7.524,575
2023-08-07,centralus,Compute,1106.5,1153.0,69.48,99.86,0,99.75,3.09,5.96,0,0,80.09,2023,8,7,0,3,861.0,1092.0,953.0,922.0,2239.0,893.25,32,1,0,731.0,51.36798905608755,18.4164,576
2023-08-08,centralus,Compute,565.0,750.0,50.22,99.93,0,101.65,3.84,2.87,0,0,60.87,2023,8,8,1,3,1106.5,1106.5,875.6428571428571,1106.5,1250.0,875.2,32,1,0,707.0,-20.084865629420083,11.0208,577
2023-08-09,centralus,Compute,682.0,792.0,58.34,99.91,0,106.6,4.4,1.95,0,0,66.09,2023,8,9,2,3,565.0,1192.0,802.7857142857143,1284.0,1106.5,855.1333333333333,32,1,0,1415.0,-51.802120141342755,8.58,578
2023-08-10,centralus,Compute,986.0,1330.0,83.81,99.86,0,96.08,2.18,2.04,0,0,92.8,2023,8,10,3,3,682.0,1073.0,790.3571428571429,865.0,1116.0,859.1666666666666,32,1,0,850.0,16.0,4.4472000000000005,579
